ID,Lon,Lat,Observations,RF,RF (zeros),RK RF,RK RF (zeros),LMM
50,29.0,26.0,0.1,1.1931198835372925,0.18790188431739807,1.446186900138855,0.2570596933364868,0.2405489683151245
51,-0.33,5.83,125.0,114.69624328613281,115.71272277832031,102.33351135253906,108.11370849609375,95.17832946777344
52,-0.86,10.79,71.0,82.09244537353516,77.25580596923828,67.35313415527344,72.3211669921875,80.61161041259766
53,-3.02,16.7,25.0,4.887800216674805,6.690937519073486,4.045485019683838,5.882012367248535,7.3513994216918945
54,17.7,-19.7,20.0,18.277400970458984,18.35115623474121,14.506109237670898,15.538311958312988,24.92485809326172
55,19.8,-25.8,4.5,4.844913005828857,4.8296027183532715,3.816014051437378,4.230740070343018,5.428418159484863
56,19.58,-29.75,3.0,3.202810764312744,3.181086301803589,2.468939781188965,2.6797537803649902,3.208807945251465
57,17.79,-30.29,0.62,2.6819710731506348,2.236849784851074,2.0963783264160156,2.0368728637695312,3.1521387100219727
58,26.5,-26.0,54.0,33.546669006347656,33.267826080322266,25.01194190979004,27.814496994018555,28.81509017944336
59,31.26,-28.27,92.0,93.08284759521484,92.44867706298828,71.7319107055664,69.50592803955078,62.79619598388672
60,18.48,-32.2,3.5,5.245761871337891,4.409605503082275,4.282679557800293,3.723891496658325,8.077180862426758
61,23.5,-27.44,9.0,15.602140426635742,16.07499885559082,11.969954490661621,13.3385648727417,14.33288288116455
62,22.83,-27.24,29.0,14.713534355163574,16.545787811279297,11.384062767028809,14.088174819946289,12.795856475830078
63,19.24,-33.28,156.0,76.54689025878906,80.40435791015625,60.409912109375,66.13189697265625,63.013389587402344
64,20.53,-33.65,13.0,14.398612022399902,15.029023170471191,11.445528030395508,12.691069602966309,14.422247886657715
65,10.34,12.68,130.0,33.27328872680664,42.29301452636719,27.879261016845703,31.63166046142578,40.44362258911133
66,30.7,-18.42,95.0,80.54061889648438,79.47865295410156,61.66012191772461,64.68399047851562,53.895999908447266
67,28.23,-19.83,22.0,27.283721923828125,27.053037643432617,20.073116302490234,20.67266845703125,22.89905548095703
68,1.31,6.48,63.0,99.15583038330078,98.07718658447266,88.80194854736328,90.58655548095703,99.58711242675781
69,38.84,8.94,198.0,114.72588348388672,110.27655029296875,150.8931121826172,144.21249389648438,126.86607360839844
70,-0.86,10.33,130.0,89.57550048828125,95.48394012451172,74.41322326660156,86.33039855957031,81.6782455444336
71,-0.85,9.43,32.0,83.35394287109375,73.59530639648438,69.2193374633789,67.54531860351562,76.8427505493164
72,19.31,-19.9,1.4,5.313526630401611,4.81453800201416,4.33463716506958,4.161802291870117,8.997852325439453
73,10.31,6.44,941.0,250.9356689453125,272.84716796875,215.5796356201172,227.22286987304688,277.3948669433594
74,10.44,5.99,251.0,240.66036987304688,248.74734497070312,218.46229553222656,222.87094116210938,269.76080322265625
75,11.55,3.8,87.0,178.1918182373047,188.1097412109375,158.1614990234375,169.26051330566406,149.0142822265625
76,14.34,10.6,77.0,51.678749084472656,54.44320297241211,41.56925582885742,40.9771842956543,58.94328689575195
77,5.43,30.47,2.0,1.0617520809173584,0.7115352153778076,1.112585186958313,0.7772377133369446,0.42393505573272705
78,-0.54,10.3,94.0,89.57550048828125,95.48394012451172,74.41322326660156,86.33039855957031,82.11436462402344
79,39.46,13.51,37.0,52.055233001708984,64.70575714111328,70.06560516357422,87.7119140625,67.84806060791016
80,-3.61,14.35,20.0,20.445955276489258,19.70980453491211,18.115406036376953,17.508644104003906,30.243022918701172
81,18.5,-24.2,24.0,6.9618144035339355,6.9254069328308105,5.4684858322143555,6.211480140686035,7.701414585113525
82,-17.29,14.77,22.0,15.222997665405273,15.774782180786133,14.98398208618164,14.222162246704102,-3.4028230607370965e+38
83,16.79,-17.47,43.0,21.970497131347656,20.900569915771484,17.24823570251465,18.632732391357422,26.130088806152344
84,-7.8,31.43,50.6,22.770776748657227,24.44110870361328,25.779817581176758,26.690183639526367,23.2956485748291
85,18.6,-33.52,60.0,55.50834655761719,55.33074951171875,42.669090270996094,48.70042419433594,42.998905181884766
86,18.91,-34.13,184.0,99.80911254882812,103.56938171386719,75.74861145019531,87.00822448730469,68.3276596069336
87,-3.01,16.75,3.6,4.887800216674805,6.690937519073486,4.045485019683838,5.882012367248535,5.578909397125244
88,30.3,-23.15,19.4,40.81205749511719,38.232635498046875,32.29618835449219,30.3004093170166,28.780677795410156
89,11.03,37.04,12.0,-9999.0,-9999.0,-9999.0,-9999.0,-3.4028230607370965e+38
90,-14.81,17.54,7.5,4.121098041534424,4.626779079437256,3.774005651473999,4.176422119140625,5.728555202484131
91,6.77,31.5,0.36,1.0459586381912231,0.45944783091545105,1.1028746366500854,0.48871102929115295,0.7652706503868103
92,8.5,33.5,1.05,1.4220893383026123,1.1666377782821655,1.4353216886520386,1.1715366840362549,2.314282178878784
93,-7.47,11.42,149.0,101.63505554199219,102.55516052246094,87.82398223876953,92.36084747314453,112.23606872558594
94,39.17,-6.92,52.0,46.092193603515625,47.224483489990234,48.420589447021484,41.64765167236328,64.39068603515625
95,26.72,-22.4,12.0,6.911433696746826,7.145790100097656,5.406415939331055,6.0181097984313965,8.216506958007812
96,30.1,-23.59,50.0,53.99561309814453,49.51631164550781,41.78481674194336,40.092742919921875,34.4990234375
97,2.7,13.6,25.0,25.570785522460938,29.105390548706055,21.606204986572266,23.858474731445312,24.373714447021484
98,2.66,13.48,24.0,24.3922119140625,22.117006301879883,20.568164825439453,19.392702102661133,24.373714447021484
99,13.0,11.5,43.0,34.626220703125,36.72103500366211,28.192686080932617,26.680944442749023,43.871559143066406
100,-0.95,10.94,60.0,82.09244537353516,77.25580596923828,67.35313415527344,72.3211669921875,80.45597076416016
101,25.16,-24.12,4.0,7.218626499176025,7.108621597290039,5.532301425933838,6.064188003540039,6.4374003410339355
102,25.18,-24.03,8.6,7.218626499176025,7.108621597290039,5.532301425933838,6.064188003540039,6.4374003410339355
103,23.96,-23.17,0.5,3.4810986518859863,2.627427101135254,2.7699618339538574,2.149559497833252,3.7551839351654053
104,25.4,-21.31,3.2,5.830190181732178,4.9671735763549805,4.653192043304443,4.176898956298828,5.726955413818359
105,26.27,-24.09,6.6,7.924270153045654,7.9107208251953125,6.0323333740234375,6.662720680236816,8.902666091918945
106,25.42,-33.71,45.0,39.96088790893555,37.026309967041016,31.031288146972656,31.911874771118164,22.868289947509766
107,24.89,-26.65,9.6,15.718907356262207,14.72299861907959,12.6356840133667,12.79368782043457,14.727413177490234
108,18.12,-32.95,26.0,11.386958122253418,11.65380859375,8.910771369934082,9.806588172912598,19.831768035888672
109,29.32,-23.37,5.0,8.240409851074219,8.226653099060059,5.87523889541626,6.292887210845947,15.821807861328125
110,-1.53,12.41,221.0,67.98536682128906,70.55520629882812,54.360328674316406,64.23487091064453,82.7140121459961
111,-4.76,10.56,266.0,112.77742004394531,126.58354949951172,96.26721954345703,113.51220703125,127.15811920166016
112,-3.0,19.0,0.1,1.307676911354065,0.273358017206192,1.1903337240219116,0.24089816212654114,0.6323510408401489
113,6.48,18.52,1.0,1.3661925792694092,0.5612820386886597,1.1830955743789673,0.49090248346328735,2.1099352836608887
114,14.0,31.0,0.2,1.2041319608688354,0.7421205043792725,1.2022931575775146,0.8074802756309509,1.459501028060913
115,33.5,16.75,1.0,1.1053892374038696,0.6795654892921448,1.4973609447479248,0.9653132557868958,2.060697317123413
116,7.6,17.2,7.5,3.904590368270874,3.0711333751678467,3.395602226257324,2.914008617401123,5.253996849060059
117,-16.31,15.99,10.0,11.117596626281738,12.633296966552734,10.14163589477539,10.596475601196289,10.525376319885254
118,39.2,13.68,167.0,52.055233001708984,64.70575714111328,70.06560516357422,87.7119140625,65.06475830078125
119,30.11,-2.52,235.0,140.61239624023438,140.7538299560547,142.50906372070312,126.2957992553711,94.17044830322266
120,19.0,-24.0,3.0,6.257852077484131,5.5856781005859375,4.971097946166992,4.841884136199951,7.205168724060059
121,17.4,-20.31,20.0,14.853837013244629,15.835383415222168,11.607361793518066,14.135242462158203,20.266620635986328
122,17.8,-21.5,28.0,11.212525367736816,12.542112350463867,9.230427742004395,10.752925872802734,16.606029510498047
123,18.0,-20.0,55.0,14.08602523803711,15.972192764282227,10.92473030090332,14.080581665039062,19.87987518310547
124,16.55,-17.0,15.0,21.970497131347656,20.900569915771484,17.24823570251465,18.632732391357422,28.123783111572266
125,17.16,-17.47,33.0,23.800304412841797,24.759403228759766,18.989551544189453,21.859830856323242,26.66983413696289
126,9.96,35.55,9.0,19.651174545288086,18.077373504638672,19.283187866210938,17.449949264526367,10.618521690368652
127,2.26,6.39,491.0,177.21981811523438,178.8812255859375,161.35609436035156,172.43411254882812,125.44784545898438
128,2.35,6.45,148.0,177.21981811523438,178.8812255859375,161.35609436035156,172.43411254882812,136.58705139160156
129,1.38,10.28,51.0,84.90620422363281,75.28175354003906,69.880126953125,69.15034484863281,87.30390167236328
130,27.7,-26.0,100.0,73.58588409423828,74.49944305419922,51.97041702270508,63.890830993652344,39.5521354675293
131,30.55,-17.71,80.0,84.89322662353516,85.87953186035156,67.92613220214844,69.6216812133789,59.158382415771484
132,-17.0,14.72,8.0,19.028709411621094,18.820465087890625,17.725027084350586,15.766923904418945,20.644716262817383
133,38.64,9.4,160.0,152.21800231933594,152.367431640625,193.02130126953125,199.492919921875,141.21923828125
134,33.74,-5.96,41.0,54.943328857421875,54.51372528076172,52.953365325927734,47.23318099975586,42.37059020996094
