ID,Lon,Lat,Observations,RF,RF (zeros),RK RF,RK RF (zeros),LMM
78,-0.54,10.3,94.0,89.85614776611328,95.48394012451172,76.74071502685547,86.33039855957031,82.11436462402344
79,39.46,13.51,37.0,52.42727279663086,64.70575714111328,70.09779357910156,87.7119140625,67.84806060791016
80,-3.61,14.35,20.0,21.159883499145508,19.70980453491211,17.637306213378906,17.508644104003906,30.243022918701172
81,18.5,-24.2,24.0,6.9593634605407715,6.9254069328308105,5.662915229797363,6.211480140686035,7.701414585113525
82,-17.29,14.77,22.0,14.922181129455566,15.774782180786133,14.526642799377441,14.222162246704102,-3.4028230607370965e+38
83,16.79,-17.47,43.0,22.0100040435791,20.900569915771484,17.526857376098633,18.632732391357422,26.130088806152344
84,-7.8,31.43,50.6,23.613252639770508,24.44110870361328,26.003726959228516,26.690183639526367,23.2956485748291
85,18.6,-33.52,60.0,55.45613479614258,55.33074951171875,44.09727096557617,48.70042419433594,42.998905181884766
86,18.91,-34.13,184.0,95.29035949707031,103.56938171386719,77.26351928710938,87.00822448730469,68.3276596069336
87,-3.01,16.75,3.6,4.811168193817139,6.690937519073486,4.164060115814209,5.882012367248535,5.578909397125244
88,30.3,-23.15,19.4,41.02527618408203,38.232635498046875,32.61172866821289,30.3004093170166,28.780677795410156
89,11.03,37.04,12.0,-9999.0,-9999.0,-9999.0,-9999.0,-3.4028230607370965e+38
90,-14.81,17.54,7.5,4.086876392364502,4.626779079437256,3.946556568145752,4.176422119140625,5.728555202484131
91,6.77,31.5,0.36,1.0237089395523071,0.45944783091545105,1.090713620185852,0.48871102929115295,0.7652706503868103
92,8.5,33.5,1.05,1.414214849472046,1.1666377782821655,1.4200085401535034,1.1715366840362549,2.314282178878784
93,-7.47,11.42,149.0,101.2232437133789,102.55516052246094,87.56829071044922,92.36084747314453,112.23606872558594
94,39.17,-6.92,52.0,49.76859664916992,47.224483489990234,49.218379974365234,41.64765167236328,64.39068603515625
95,26.72,-22.4,12.0,6.992568016052246,7.145790100097656,5.333982467651367,6.0181097984313965,8.216506958007812
96,30.1,-23.59,50.0,52.843814849853516,49.51631164550781,42.04825973510742,40.092742919921875,34.4990234375
97,2.7,13.6,25.0,26.483816146850586,29.105390548706055,21.522113800048828,23.858474731445312,24.373714447021484
98,2.66,13.48,24.0,25.17649269104004,22.117006301879883,20.56640625,19.392702102661133,24.373714447021484
99,13.0,11.5,43.0,34.08697509765625,36.72103500366211,27.753257751464844,26.680944442749023,43.871559143066406
100,-0.95,10.94,60.0,82.10304260253906,77.25580596923828,69.41341400146484,72.3211669921875,80.45597076416016
101,25.16,-24.12,4.0,7.3583664894104,7.108621597290039,5.681519985198975,6.064188003540039,6.4374003410339355
102,25.18,-24.03,8.6,7.3583664894104,7.108621597290039,5.681519985198975,6.064188003540039,6.4374003410339355
103,23.96,-23.17,0.5,3.649632215499878,2.627427101135254,2.8376545906066895,2.149559497833252,3.7551839351654053
104,25.4,-21.31,3.2,6.039242744445801,4.9671735763549805,4.865583896636963,4.176898956298828,5.726955413818359
105,26.27,-24.09,6.6,7.94511079788208,7.9107208251953125,6.085943698883057,6.662720680236816,8.902666091918945
106,25.42,-33.71,45.0,38.690006256103516,37.026309967041016,30.565746307373047,31.911874771118164,22.868289947509766
107,24.89,-26.65,9.6,15.523518562316895,14.72299861907959,12.331369400024414,12.79368782043457,14.727413177490234
108,18.12,-32.95,26.0,11.482696533203125,11.65380859375,9.181567192077637,9.806588172912598,19.831768035888672
